,GAN,GAN_Feat,VGG,D_Fake,D_real
30200,1.7179193496704102,5.817346572875977,3.1324422359466553,0.5528185367584229,0.24157439172267914
30300,0.9420058727264404,5.91132116317749,3.5530495643615723,0.9554159045219421,0.06494073569774628
30400,1.4900315999984741,5.173830986022949,2.791703939437866,0.49476033449172974,0.4350302815437317
30500,0.13862137496471405,4.6405487060546875,2.6045846939086914,0.766004741191864,0.08118326961994171
30600,1.0156052112579346,4.860274314880371,2.337831497192383,0.1636122465133667,0.7493418455123901
30700,1.8564435243606567,5.557152271270752,3.20332670211792,0.059127677232027054,0.8386505842208862
30800,2.037867784500122,5.565972328186035,2.7044730186462402,0.08001431822776794,0.7435857057571411
30900,1.6495718955993652,5.748849868774414,3.636399269104004,1.003983736038208,0.13432422280311584
31000,1.3911244869232178,5.24569845199585,2.981065511703491,0.3061281144618988,0.677997350692749
31100,1.0345423221588135,7.059523105621338,3.8889920711517334,0.4399893879890442,0.16350007057189941
31200,0.4009900689125061,3.997072696685791,2.297146797180176,0.9689997434616089,0.084725022315979
31300,1.7254128456115723,8.302894592285156,4.345207214355469,0.6182611584663391,0.039756834506988525
31400,1.0323221683502197,3.8523030281066895,2.252502202987671,0.24639198184013367,0.41793277859687805
31500,0.2380019724369049,5.8464250564575195,3.249972343444824,1.3644053936004639,0.33059629797935486
31600,2.5240230560302734,6.835355281829834,3.7875497341156006,0.44817978143692017,0.15743911266326904
31700,1.6122063398361206,5.259818077087402,2.624110698699951,0.18270450830459595,0.4799804091453552
31800,1.2659226655960083,6.379306316375732,3.7023136615753174,0.9263429641723633,0.4729851484298706
31900,1.2389365434646606,3.9492170810699463,2.249678373336792,1.357224702835083,0.3166031241416931
32000,2.6029281616210938,5.532740592956543,3.0830211639404297,0.03431370109319687,0.911365270614624
32100,2.815396785736084,6.572868824005127,3.9381628036499023,0.17453697323799133,1.4731210470199585
32200,1.632181167602539,6.103489875793457,3.0756263732910156,0.3435145914554596,0.28727877140045166
32300,2.1514010429382324,6.411278247833252,4.093151092529297,0.4285881817340851,0.8269591331481934
32400,1.0958203077316284,5.046299457550049,2.6958365440368652,1.5547590255737305,0.019031502306461334
32500,0.6659595966339111,3.0706796646118164,1.947987675666809,0.12285488843917847,0.8304176330566406
32600,1.628509759902954,4.789677619934082,2.661980390548706,0.4049249291419983,0.5980190634727478
32700,2.305220603942871,7.235367298126221,3.6721997261047363,0.8592618107795715,0.06678008288145065
32800,2.484912872314453,6.552967548370361,3.3209047317504883,0.4686909019947052,0.10685686022043228
32900,1.2311257123947144,5.140744209289551,2.6981160640716553,0.6812543869018555,0.07683347910642624
33000,1.6825695037841797,4.873585224151611,2.5825581550598145,0.48336705565452576,0.22377756237983704
33100,2.6426279544830322,7.469452381134033,4.217321395874023,0.19827042520046234,1.2469391822814941
33200,1.045155644416809,4.611535549163818,2.364180326461792,0.763897716999054,0.016266994178295135
33300,3.2329094409942627,6.49076509475708,3.4003305435180664,0.21129673719406128,0.3138384521007538
33400,1.4420971870422363,6.0826849937438965,3.33663010597229,0.22072917222976685,0.32435697317123413
